 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
17916,1597,222,1505.254,48.878,0,3.548,6.224,50.748,468.180,4635.321,32.678
17917,1597,223,1566.977,11.793,0,2.758,6.763,60.937,614.512,6552.888,4.377
17918,1597,225,1367.441,112.778,0,2.515,7.114,67.560,700.664,7560.158,4.488
17919,1597,226,1252.052,37.272,0,4.406,6.747,58.146,568.565,5972.444,27.214
17920,1597,227,1239.359,16.454,0,4.391,5.287,41.341,391.169,4066.954,0.675
17921,1597,228,1097.885,11.247,0,4.113,7.497,69.453,702.165,7438.862,21.481
17922,1597,229,1221.916,29.637,0,3.336,7.334,63.201,597.492,5988.771,2.598
17923,1597,230,1162.006,26.596,0,3.042,6.448,58.108,597.475,6545.267,25.000
17924,1597,231,1241.399,75.650,0,3.868,5.899,45.262,403.435,3956.866,4.065
17925,1597,232,1080.076,244.098,0,4.257,7.620,68.948,686.162,7223.038,11.940
17926,1597,234,1342.010,260.951,0,2.939,6.784,62.435,641.158,6944.558,10.162
17927,1597,237,1361.842,272.692,0,3.961,6.068,52.694,530.318,5701.351,4.551
17928,1597,238,1361.297,266.205,0,6.174,6.206,51.107,484.495,4962.731,2.622
17929,1597,239,1370.142,258.652,0,5.511,6.542,52.518,472.420,4574.709,7.785E-5
17930,1597,240,1366.863,249.529,0,4.077,4.857,34.425,303.054,2993.160,5.522
17931,1598,206,1067.071,41.956,0,3.344,5.361,40.018,357.248,3543.269,13.474
17932,1598,207,1069.228,47.757,0,4.005,6.133,52.709,520.808,5502.799,12.276
17933,1598,208,1083.059,35.422,0,4.695,6.517,53.552,496.156,4958.668,22.701
17934,1598,209,1117.006,82.191,0,3.223,7.064,66.382,695.628,7659.975,34.185
17935,1598,210,1027.852,147.565,0,4.606,5.767,46.604,439.009,4461.894,0.271
17936,1599,206,1377.830,45.232,0,3.882,7.313,64.766,633.432,6576.065,29.979
17937,1599,207,1471.002,17.406,0,3.515,7.386,62.334,572.453,5592.212,42.284
17938,1599,209,1336.191,51.194,0,3.315,6.694,55.430,516.182,5156.322,36.815
17939,1599,210,1251.883,163.012,0,4.362,8.098,74.796,743.462,7762.729,7.591
17940,1599,211,1249.393,155.667,0,2.966,6.253,53.817,534.456,5678.490,17.955
17941,1599,212,1163.954,186.650,0,2.520,7.418,72.628,781.174,8778.788,4.047
17942,1599,213,1183.706,182.092,0,3.234,8.051,77.332,792.273,8424.471,7.167
17943,1599,214,1234.261,177.288,0,3.225,7.275,61.788,580.353,5838.739,2.994
17944,1599,215,1261.070,241.447,0,3.300,7.579,72.128,743.166,7979.823,16.500
17945,1599,216,1172.161,309.531,0,2.924,6.487,54.202,518.285,5332.386,17.787
17946,1599,217,1119.564,454.202,0,5.850,5.449,39.869,343.762,3275.956,7.138
17947,1599,218,1110.150,543.323,0,4.447,7.522,65.447,622.690,6292.660,22.554
17948,1599,219,1095.791,499.784,0,2.757,6.676,58.700,580.102,6123.464,11.330
17949,1599,220,1142.845,539.741,0,4.409,7.512,67.511,660.942,6828.918,52.336
17950,1599,221,1179.001,560.212,0,4.013,7.769,69.732,681.772,7028.802,42.311
17951,1599,222,1182.041,588.554,0,4.130,6.668,56.018,534.374,5491.644,34.011
17952,1599,223,1135.296,640.047,0,3.988,7.572,67.768,669.165,7025.267,44.372
17953,1599,224,1182.032,718.730,0,3.325,7.140,62.187,609.449,6385.465,35.157
17954,1599,225,1177.905,786.069,0,3.102,7.144,63.567,627.869,6607.655,19.382
17955,1599,226,1145.088,856.824,0,4.105,6.201,52.013,503.914,5264.072,1.727
17956,1599,227,1172.807,932.940,0,3.120,7.720,69.144,676.698,7001.306,11.794
17957,1599,228,1206.938,1002.309,0,3.754,6.052,52.889,540.495,5932.240,4.235
17958,1599,230,1236.787,1084.915,0,4.934,6.299,52.400,498.395,5106.339,3.220
17959,1599,231,1108.551,1082.155,0,3.074,6.641,57.915,572.360,6054.202,9.157
17960,1599,232,1162.636,1204.290,0,4.333,7.023,61.391,592.331,6051.802,11.267
17961,1599,234,1152.922,1296.652,0,4.490,7.227,62.251,597.403,6155.954,21.431
17962,1599,235,1260.865,1410.021,0,4.371,8.088,76.791,785.653,8388.878,0.193
17963,1599,237,1219.213,1475.047,0,3.246,5.468,41.161,369.228,3680.254,0.952
17964,1599,238,1211.094,1655.100,0,4.367,7.342,67.650,683.561,7271.928,36.864
17965,1599,239,1336.177,1783.299,0,3.600,8.057,76.918,783.676,8322.736,3.566
17966,1599,240,1206.349,1848.024,0,3.010,7.793,77.469,832.958,9298.796,1.449
17967,1600,206,977.011,76.798,0,4.512,7.708,68.027,650.336,6558.529,9.765
17968,1600,207,984.344,34.249,0,3.977,7.076,62.035,598.085,6098.981,22.975
17969,1601,206,997.017,83.900,0,3.886,7.330,66.545,668.552,7120.330,16.632
17970,1601,207,962.675,128.047,0,3.112,8.137,79.784,840.644,9212.491,4.962
17971,1601,208,987.733,165.230,0,4.111,6.167,51.329,491.112,5060.691,17.135
17972,1601,209,976.738,165.974,0,4.235,6.685,58.905,590.578,6321.919,26.908
17973,1601,210,863.311,287.532,0,3.669,7.032,59.269,560.386,5699.439,21.026
17974,1601,211,937.181,381.931,0,3.454,7.637,65.834,621.505,6286.091,20.978
17975,1601,212,927.060,399.931,0,3.325,7.019,63.533,635.642,6700.425,74.508
17976,1601,213,1005.556,454.012,0,3.657,6.778,58.452,565.672,5809.615,55.134
17977,1601,214,979.784,482.298,0,10.583,4.532,25.895,174.468,1337.929,4.617E-5
17978,1601,215,1038.469,487.211,0,3.207,7.781,68.610,652.843,6553.922,15.434
17979,1601,216,983.359,431.069,0,4.792,4.701,33.900,315.223,3336.889,4.071E-16
17980,1602,206,1560.153,1043.223,0,3.837,7.212,64.425,649.866,6998.159,30.785
17981,1602,207,1489.886,1096.831,0,2.200,5.838,48.518,465.482,4784.816,2.083E-4
17982,1602,208,1529.269,1193.806,0,3.462,6.605,55.366,518.153,5163.816,17.768
17983,1602,209,1581.575,1320.090,0,3.226,7.532,68.255,670.824,6914.762,52.259
17984,1602,210,1625.971,1335.347,0,4.353,6.481,53.535,499.209,4983.157,2.382
17985,1603,206,1623.027,1049.769,0,3.730,6.735,57.203,552.346,5753.276,32.885
17986,1603,207,1576.665,1119.057,0,3.944,7.811,69.510,672.364,6878.979,35.420
17987,1603,208,1612.998,1155.185,0,4.342,6.837,57.099,530.488,5260.329,16.578
17988,1603,209,1527.849,1145.359,0,3.146,8.366,85.464,921.588,10198.968,2.386E-18
17989,1603,210,1570.507,1150.066,0,3.896,7.592,64.750,600.719,5928.883,7.889
17990,1603,211,1612.950,1275.185,0,3.506,6.666,56.400,531.550,5348.366,1.542
17991,1603,212,1567.941,1230.278,0,2.872,7.252,65.809,654.480,6846.708,35.922
17992,1603,213,1615.027,1214.924,0,4.143,7.563,71.729,747.039,8163.904,37.830
17993,1603,214,1651.029,1196.358,0,4.968,8.426,77.208,746.047,7501.327,0.130
17994,1604,206,1481.539,1059.698,0,4.035,6.691,57.394,552.662,5682.233,36.061
17995,1604,207,1449.883,1152.050,0,3.962,8.055,74.889,755.040,8001.843,37.358
17996,1604,208,1418.715,1185.891,0,4.298,7.434,64.042,608.012,6171.142,6.475
17997,1604,209,1406.560,1103.720,0,4.305,7.480,70.181,719.064,7706.155,12.582
17998,1604,210,1343.295,1260.109,0,3.747,7.358,66.707,667.706,7067.161,21.078
17999,1604,211,1369.138,1182.538,0,3.711,7.242,62.125,592.187,6028.332,22.745
18000,1604,212,1364.167,1234.031,0,4.213,8.354,77.891,779.491,8181.100,26.490
18001,1604,213,1457.131,1221.952,0,4.043,8.040,73.877,732.102,7614.069,37.430
18002,1604,214,1421.432,1216.112,0,4.423,8.560,83.799,870.731,9384.676,0.650
18003,1604,215,1349.289,1255.618,0,5.792,6.899,58.530,556.823,5669.183,4.518E-5
18004,1604,216,1413.490,1213.937,0,3.160,7.932,72.806,732.368,7794.335,8.961
18005,1604,217,1435.667,1227.003,0,3.761,7.342,64.542,635.638,6704.586,30.164
18006,1604,218,1426.159,1270.709,0,4.151,8.214,77.539,788.149,8377.608,28.362
18007,1604,219,1498.928,1332.010,0,3.949,6.330,52.043,496.028,5156.213,9.777
18008,1604,220,1545.719,1370.893,0,3.369,7.513,70.487,717.963,7647.702,128.531
18009,1604,221,1523.504,1331.044,0,3.688,8.955,87.602,904.625,9673.959,0.000
18010,1604,222,1526.434,1417.076,0,4.487,7.556,67.009,646.229,6574.178,3.360
18011,1604,223,1600.961,1425.284,0,4.460,7.626,66.807,638.900,6485.416,32.121
18012,1604,224,1582.424,1577.953,0,4.152,8.297,81.283,848.465,9172.858,9.676
18013,1604,225,1570.125,1571.537,0,3.952,6.797,57.920,561.210,5880.854,29.406
18014,1604,226,1657.238,1588.008,0,6.132,5.346,38.361,332.536,3247.947,2.820E-7
18015,1604,227,1651.399,1563.030,0,6.176,4.792,32.781,279.755,2718.325,3.817E-10
18016,1604,228,1653.210,1554.298,0,5.791,5.102,33.457,260.776,2302.291,0.005
18017,1605,207,1197.649,25.381,0,3.541,7.590,65.932,618.475,6120.429,52.555
18018,1605,208,1270.171,52.860,0,4.848,7.882,72.202,713.330,7388.619,10.288
18019,1606,207,1170.927,63.893,0,4.321,7.554,65.770,630.108,6436.432,61.655
18020,1606,208,1186.047,86.870,0,3.871,8.074,75.240,759.311,8038.089,0.136
18021,1606,209,1207.444,103.287,0,3.564,7.349,71.193,756.208,8365.996,26.905
18022,1606,210,1107.248,170.869,0,3.697,7.026,62.441,612.804,6374.107,46.118
18023,1606,211,1065.464,257.930,0,3.610,7.675,74.008,770.714,8343.101,40.135
18024,1606,212,1073.352,207.023,0,3.973,8.031,77.630,806.715,8684.441,25.089
18025,1606,213,1123.321,230.843,0,3.762,7.240,67.835,700.973,7606.736,42.866
18026,1606,214,1040.718,264.907,0,3.291,7.589,68.789,685.531,7223.073,43.503
18027,1606,216,1137.913,281.484,0,3.543,7.646,68.295,660.451,6713.831,22.094
18028,1606,217,1189.917,175.985,0,2.766,5.970,51.573,516.832,5543.245,0.129
18029,1606,218,1225.026,356.790,0,3.486,8.408,79.786,808.909,8545.885,1.098
18030,1606,219,1199.971,359.968,0,4.343,5.405,41.288,379.295,3852.434,0.028
18031,1606,220,1215.945,373.208,0,2.852,7.543,66.893,653.356,6785.711,10.064
18032,1606,221,1350.930,332.586,0,4.476,7.608,69.110,686.902,7198.395,8.991
18033,1606,222,1416.002,295.226,0,4.022,5.562,47.183,477.666,5214.512,0.325
18034,1606,223,1396.418,447.048,0,3.394,7.947,73.129,725.568,7554.323,21.516
18035,1606,224,1378.384,552.809,0,5.923,6.275,50.859,477.103,4873.755,2.873
18036,1606,225,1395.350,538.148,0,4.751,6.970,57.145,512.737,4882.538,6.730
18037,1606,226,1387.078,557.534,0,4.676,6.286,48.911,433.843,4204.045,0.383
18038,1606,227,1435.008,559.869,0,2.796,6.765,61.112,617.796,6603.699,6.774
18039,1606,228,1481.963,580.413,0,4.588,7.663,68.895,677.290,7034.541,1.816
18040,1606,229,1480.932,694.959,0,4.363,6.714,55.098,514.558,5229.865,11.775
18041,1606,230,1418.984,747.117,0,3.430,8.087,76.819,791.806,8540.793,0.038
18042,1606,231,1527.356,650.081,0,4.069,7.532,65.799,627.803,6338.305,25.535
18043,1606,232,1547.179,722.448,0,3.968,8.175,72.629,678.141,6572.896,25.924
18044,1606,234,1599.249,804.698,0,4.013,7.255,62.181,592.988,6062.117,35.136
18045,1606,235,1603.802,764.585,0,4.338,6.228,50.474,474.030,4866.075,1.575
18046,1606,238,1721.026,607.457,0,4.751,5.171,37.191,321.742,3095.657,0.005
18047,1606,240,1527.478,798.030,0,4.941,5.825,45.926,428.267,4392.056,6.433
18048,1607,207,423.268,136.366,0,4.102,6.728,55.489,507.202,4934.208,33.287
18049,1607,209,305.333,24.045,0,2.510,7.135,67.665,708.520,7794.267,5.207
18050,1607,210,451.683,146.633,0,3.864,7.113,60.026,559.663,5565.903,48.329
18051,1607,211,286.848,80.076,0,3.061,6.147,51.673,503.012,5297.508,0.187
18052,1607,212,307.829,114.120,0,2.535,7.221,63.250,614.973,6363.248,5.141
18053,1607,213,425.361,144.582,0,4.590,6.491,55.103,530.139,5468.882,12.998
18054,1607,214,415.713,8.706,0,3.148,7.872,71.685,713.372,7507.955,12.474
18055,1607,217,394.947,82.439,0,4.152,7.027,64.905,671.747,7349.438,48.782
18056,1607,218,419.012,127.342,0,4.700,6.858,59.789,581.055,6002.396,7.964
18057,1607,219,408.591,272.667,0,4.316,5.273,42.525,412.936,4355.169,13.429
18058,1607,220,399.267,262.760,0,4.449,4.949,34.882,305.210,3035.392,3.490
18059,1607,221,381.165,264.566,0,4.161,4.254,29.631,270.671,2812.667,0.994
18060,1607,222,382.078,256.130,0,2.987,7.417,60.657,533.092,4961.794,18.789
18061,1607,223,424.996,282.390,0,3.424,6.499,56.407,545.507,5542.180,15.603
18062,1607,224,377.911,266.305,0,2.602,7.438,73.588,796.077,8953.214,0.464
18063,1607,225,582.782,383.840,0,5.186,6.754,55.300,512.597,5143.837,0.010
18064,1607,226,588.324,372.042,0,6.737,4.995,31.384,233.238,1972.224,7.088
18065,1607,227,590.698,362.464,0,6.635,4.430,26.865,200.718,1730.730,1.843E-36
18066,1607,228,590.670,342.955,0,6.324,4.550,30.596,259.618,2516.099,0.050
18067,1607,229,470.131,162.289,0,4.094,6.730,56.206,522.271,5179.833,10.616
18068,1607,230,556.247,69.615,0,2.953,7.783,68.707,662.072,6776.343,1.646
18069,1607,231,614.907,207.547,0,3.579,6.529,56.822,559.479,5879.804,18.374
18070,1607,232,581.571,275.075,0,2.812,7.934,70.920,682.654,6933.882,7.369
18071,1607,233,603.214,303.050,0,6.093,4.174,27.556,238.914,2396.710,3.667E-4
18072,1607,234,598.179,506.536,0,2.567,5.754,45.030,422.083,4374.492,4.103E-8
18073,1607,235,755.072,577.727,0,3.934,8.470,78.327,763.256,7730.692,4.101
18074,1607,236,611.096,621.737,0,6.605,4.114,27.219,232.574,2254.705,0.631
18075,1607,237,624.011,619.428,0,6.967,4.136,27.053,233.812,2339.917,0.092
18076,1607,238,605.650,800.205,0,3.895,6.529,54.008,505.886,5091.821,3.864
18077,1607,240,562.514,783.091,0,2.984,7.762,74.716,777.087,8430.268,0.051
18078,1608,207,1402.439,151.292,0,3.054,7.541,66.068,627.861,6291.169,33.263
18079,1608,209,1377.917,122.900,0,3.408,7.766,70.745,701.448,7317.538,23.220
18080,1608,210,1508.819,149.442,0,3.565,6.849,60.492,593.741,6184.048,27.264
18081,1608,211,1514.291,116.965,0,4.416,5.671,47.694,478.773,5212.219,1.710
18082,1608,212,1592.869,115.716,0,2.682,6.652,57.364,557.137,5754.577,34.197
18083,1608,213,1672.616,78.474,0,3.727,6.862,58.255,561.173,5845.239,72.390
18084,1608,214,1524.569,93.248,0,3.859,5.762,44.723,403.897,3983.701,11.087
18085,1608,215,1611.897,10.927,0,2.885,8.715,80.862,789.011,8030.661,0.023
18086,1608,216,1600.870,63.182,0,3.831,6.268,52.520,505.564,5248.610,2.828
18087,1608,217,1506.939,81.917,0,3.991,5.797,46.167,431.321,4396.460,0.007
18088,1608,218,1465.025,10.086,0,3.355,7.896,72.430,717.950,7487.514,26.790
18089,1608,219,1580.872,15.782,0,3.395,7.210,60.721,569.861,5759.184,44.242
18090,1608,220,1487.465,88.742,0,3.670,6.508,52.097,474.607,4691.981,27.174
18091,1608,221,1434.235,30.684,0,3.168,8.092,70.563,657.164,6472.267,28.051
18092,1608,222,1445.090,9.421,0,3.513,7.320,65.200,628.314,6337.540,77.471
18093,1609,207,742.385,261.268,0,3.700,6.905,58.534,559.637,5764.776,9.255
18094,1609,209,737.241,230.943,0,3.194,6.270,54.319,546.101,5920.328,1.595
18095,1609,210,771.213,362.737,0,3.935,7.089,63.153,628.343,6652.028,30.700
18096,1609,211,794.945,365.455,0,5.019,4.151,26.691,225.589,2211.613,3.570E-8
18097,1609,212,794.127,359.939,0,4.921,5.753,46.758,447.434,4652.734,0.280
18098,1609,213,655.979,343.668,0,2.550,7.304,67.425,692.101,7504.770,2.547
18099,1609,214,715.383,493.149,0,6.518,4.659,31.463,268.265,2618.043,0.043
18100,1609,215,718.018,469.238,0,5.438,5.382,37.893,315.449,2932.613,0.509
18101,1609,216,729.279,419.543,0,3.652,7.615,68.103,662.587,6772.088,23.361
18102,1609,217,710.470,436.490,0,6.892,4.906,34.156,290.465,2778.455,3.841E-27
18103,1609,218,707.440,430.319,0,5.870,4.764,35.433,324.189,3267.252,13.635
18104,1609,219,708.250,431.004,0,6.682,6.577,53.145,488.967,4895.941,7.103E-7
18105,1609,220,770.317,447.227,0,3.406,7.799,69.512,668.092,6759.239,31.607
18106,1609,221,816.929,474.773,0,3.579,6.531,55.033,523.717,5360.937,22.425
18107,1609,222,804.667,453.793,0,3.706,8.172,78.280,804.737,8605.738,3.103
18108,1609,223,764.163,493.142,0,4.889,8.491,78.693,770.737,7862.261,0.029
18109,1609,224,830.800,580.450,0,3.537,8.316,81.923,862.700,9405.680,0.389
18110,1609,226,771.853,652.005,0,3.871,7.342,64.994,624.545,6323.271,44.417
18111,1609,227,713.178,630.927,0,2.735,7.200,69.442,737.065,8187.202,9.889
18112,1609,228,815.576,651.190,0,3.309,5.305,40.680,381.740,4006.884,0.075
18113,1609,229,847.677,587.292,0,4.580,6.772,57.459,548.088,5613.285,10.098
18114,1609,230,855.994,873.699,0,5.360,5.623,44.797,425.167,4424.599,1.390E-4
18115,1609,231,824.273,976.061,0,4.585,7.601,68.207,660.539,6698.280,8.233
18116,1609,232,745.912,911.538,0,3.758,6.475,53.957,506.677,5110.878,20.922
18117,1610,207,780.669,324.509,0,4.583,6.739,57.920,559.497,5763.447,14.790
18118,1610,208,850.784,310.058,0,3.149,6.461,56.012,554.514,5887.311,3.103
18119,1610,209,824.744,287.651,0,3.223,7.452,68.389,691.840,7381.411,48.732
18120,1610,210,832.836,381.069,0,3.461,6.973,58.399,553.776,5704.683,62.805
18121,1610,211,979.913,505.418,0,10.603,3.790,19.664,128.186,988.273,0.000
18122,1610,212,938.490,504.480,0,3.446,6.364,52.678,498.492,5071.414,29.524
18123,1610,213,918.009,540.458,0,3.612,8.035,72.309,692.801,6925.911,26.843
18124,1610,214,884.582,564.104,0,4.527,7.845,73.546,742.090,7817.867,3.630
18125,1610,215,882.706,577.029,0,4.720,5.658,45.507,435.944,4563.492,0.473
18126,1610,216,841.027,653.362,0,4.093,8.487,79.664,798.287,8361.912,0.086
18127,1610,217,936.010,734.415,0,3.640,7.559,65.784,628.808,6407.870,34.770
18128,1610,218,941.290,734.481,0,4.224,7.060,64.789,658.620,7053.501,31.881
18129,1610,219,1075.345,874.680,0,3.397,6.713,60.097,605.014,6474.626,38.176
18130,1610,220,1007.015,848.539,0,3.129,7.843,73.664,736.647,7640.854,28.570
18131,1610,221,975.212,918.062,0,4.079,6.795,55.940,510.837,4976.460,10.648
18132,1610,223,916.589,948.996,0,4.676,6.146,49.135,445.492,4345.934,0.003
18133,1610,224,932.383,976.013,0,3.016,6.329,47.794,402.719,3669.123,0.341
18134,1610,225,804.008,1053.856,0,4.346,8.337,75.897,734.211,7419.110,0.035
18135,1610,226,821.022,1192.837,0,4.959,8.451,79.568,798.622,8354.289,0.123
18136,1611,207,641.033,376.358,0,2.954,7.009,64.569,652.895,6901.980,19.199
18137,1611,209,562.074,268.784,0,3.075,7.648,69.440,698.077,7453.749,23.357
18138,1611,210,535.416,134.008,0,2.422,7.630,67.303,648.261,6625.601,0.105
18139,1611,211,793.108,91.035,0,3.452,7.054,58.913,546.366,5433.120,22.170
18140,1611,212,794.834,156.031,0,7.992,6.052,44.527,365.072,3222.933,8.202E-30
18141,1611,213,929.354,96.276,0,4.177,6.939,62.299,622.523,6576.795,10.317
18142,1611,214,930.601,38.921,0,4.162,7.145,63.270,626.209,6622.820,40.796
18143,1611,215,854.733,13.483,0,3.447,5.158,38.390,351.168,3600.197,2.259E-8
18144,1611,216,916.611,49.001,0,3.801,8.188,74.897,740.235,7720.081,31.148
18145,1611,217,947.728,203.871,0,4.792,5.556,43.604,413.464,4335.665,6.857
18146,1611,218,945.632,207.120,0,5.759,5.054,35.297,303.385,2959.577,13.635
18147,1611,219,972.681,234.288,0,3.226,5.238,39.922,363.058,3611.011,1.406
18148,1611,220,1020.149,236.262,0,4.338,7.752,67.816,644.587,6502.386,44.031
18149,1611,221,1158.145,206.873,0,3.704,7.333,66.724,670.482,7094.201,48.779
18150,1611,222,975.030,228.588,0,4.779,6.569,58.047,584.871,6300.011,15.898
18151,1611,223,1004.319,238.057,0,3.831,7.434,65.709,645.531,6752.469,98.429
18152,1611,224,1066.801,351.059,0,4.725,7.595,64.485,594.728,5840.125,0.448
18153,1611,225,998.048,348.468,0,3.522,7.715,67.044,637.215,6464.666,34.047
18154,1611,226,941.783,394.963,0,7.191,3.470,19.128,145.030,1324.802,6.448E-29
18155,1611,227,934.814,368.906,0,8.381,4.782,32.954,281.784,2726.402,3.817E-10
18156,1611,228,929.758,349.367,0,8.260,5.776,43.086,375.052,3604.937,2.994E-40
18157,1611,229,947.928,366.158,0,3.743,6.697,55.681,530.668,5514.165,7.654
18158,1611,230,1084.560,511.076,0,2.749,7.796,75.805,796.265,8721.517,1.391
18159,1611,231,1086.868,620.721,0,4.270,7.529,65.435,625.598,6378.454,25.111
18160,1611,232,973.569,583.664,0,2.875,7.037,62.765,623.918,6559.396,4.163
18161,1611,233,979.950,705.299,0,4.027,8.375,80.577,828.664,8856.593,0.618
18162,1612,207,824.064,444.949,0,4.172,7.463,63.236,585.119,5787.149,23.518
18163,1612,208,781.949,427.239,0,3.513,6.696,60.253,612.656,6601.782,43.002
18164,1612,209,911.363,487.856,0,3.502,7.360,64.812,635.650,6659.922,39.270
18165,1612,210,922.264,474.286,0,3.529,6.862,58.301,549.876,5533.740,65.335
18166,1612,211,988.111,557.322,0,3.772,7.699,73.925,767.021,8278.261,30.510
18167,1612,212,977.179,503.210,0,8.688,4.147,27.056,236.113,2407.608,0.000
18168,1612,213,1011.787,538.231,0,5.114,6.808,59.204,578.361,6037.868,15.893
18169,1612,214,1017.982,608.777,0,3.891,7.279,63.802,629.677,6680.921,40.184
18170,1613,207,892.511,483.066,0,3.676,6.541,54.723,519.083,5303.003,16.916
18171,1613,208,937.012,468.048,0,3.748,7.024,62.923,634.998,6819.797,18.606
18172,1613,209,925.960,516.669,0,5.159,7.305,64.760,629.278,6463.205,2.801
18173,1613,210,916.882,507.574,0,3.637,5.483,41.652,379.725,3850.519,0.915
18174,1613,211,1040.889,588.074,0,4.415,8.306,77.566,782.177,8293.211,21.485
18175,1613,212,1033.157,633.992,0,4.414,6.863,58.766,566.823,5870.981,18.826
18176,1613,213,1031.486,749.510,0,3.296,5.152,35.948,300.086,2795.878,3.548E-13
18177,1613,214,968.844,722.374,0,3.693,8.628,83.471,857.668,9133.173,0.922
18178,1613,215,1020.956,781.112,0,4.258,7.283,62.787,596.753,6047.107,4.490
18179,1614,207,559.467,504.918,0,3.633,6.511,56.465,556.453,5855.758,25.870
18180,1614,209,591.785,427.193,0,2.528,7.152,64.231,632.766,6557.429,7.167
18181,1614,210,704.469,526.825,0,6.189,5.089,39.474,376.712,3963.268,9.578E-10
